"","zC_0.05","zC_0.25","zC_0.5","zC_0.75","zC_0.9","zN_0.05","zN_0.25","zN_0.5","zN_0.75","zN_0.9"
"654",0,0,0,0,0,0.00525606990442051,0.0260055350577655,0.0513347822618904,0.0760053288398616,0.0904986251767402
"655",0,0,0,0,0,0.00530067256204081,0.0262238769078834,0.0517600620956871,0.0766265895064288,0.0912323949052165
"656",0,0,0,0,0,0.00534519582421455,0.0264417910421278,0.05218441377074,0.077246355448285,0.0919643008415961
"657",0,0,0,0,0,0.00538963990270269,0.0266592787106239,0.0526078402798761,0.0778646319141149,0.0926943498413269
"658",0,0,0,0,0,0.00543400500851343,0.0268763411586476,0.0530303446032202,0.0784814241285521,0.09342254872713
"659",0,0,0,0,0,0.00547829135190481,0.0270929796266529,0.0534519297082566,0.0790967372923195,0.0941489042891961
"660",0,0,0,0,0,0.00552249914239156,0.0273091953502897,0.0538725985499002,0.079710576582364,0.0948734232853773
"661",0,0,0,0,0,0.00556662858874424,0.0275249895604327,0.0542923540705624,0.0803229471519906,0.0955961124413736
"662",0,0,0,0,0,0.00561067989899322,0.0277403634831939,0.0547111992002092,0.0809338541309889,0.0963169784509147
"663",0,0,0,0,0,0.00565465328043713,0.0279553183399638,0.0551291368564377,0.0815433026257714,0.0970360279759578
"664",0,0,0,0,0,0.0056985489396385,0.0281698553474118,0.0555461699445305,0.0821512977195032,0.0977532676468558
"665",0,0,0,0,0,0.00574236708243225,0.0283839757175285,0.0559623013575238,0.0827578444722233,0.0984687040625545
"666",0,0,0,0,0,0.00578610791392742,0.0285976806576367,0.0563775339762771,0.0833629479209952,0.0991823437907727
"667",0,0,0,0,0,0.00582977163850962,0.0288109713704159,0.0567918706695247,0.0839666130800095,0.0998941933681762
"668",0,0,0,0,0,0.00587335845984438,0.0290238490539267,0.0572053142939483,0.084568844940725,0.100604259300561
"669",0,0,0,0,0,0.00591686858088125,0.029236314901631,0.0576178676942357,0.0851696484719985,0.101312548063034
"670",0,0,0,0,0,0.00596030220385702,0.0294483701024167,0.0580295337031446,0.0857690286202015,0.102019066100189
"671",0,0,0,0,0,0.00600365953029847,0.029660015840614,0.0584403151415624,0.0863669903093471,0.102723819826275
"672",0,0,0,0,0,0.00604694076102252,0.0298712532960228,0.0588502148185706,0.0869635384412225,0.103426815625389
"673",0,0,0,0,0,0.00609014609614533,0.0300820836439305,0.0592592355315016,0.0875586778954991,0.104128059851627
"674",0,0,0,0,0,0.00613327573508038,0.0302925080551381,0.0596673800660055,0.0881524135298651,0.104827558829274
"675",0,0,0,0,0,0.00617632987654337,0.0305025276959739,0.0600746511961052,0.0887447501801449,0.105525318852966
"676",0,0,0,0,0,0.00621930871855791,0.030712143728324,0.0604810516842588,0.0893356926604157,0.106221346187865
"677",0,0,0,0,0,0.00626221245845116,0.030921357309644,0.0608865842814184,0.0899252457631338,0.106915647069823
"678",0,0,0,0,0,0.00630504129286447,0.0311301695929902,0.061291251727091,0.0905134142592493,0.107608227705556
"679",0,0,0,0,0,0.00634779541775332,0.0313385817270279,0.061695056749393,0.0911002028983264,0.108299094272803
"680",0,0,0,0,0,0.00639047502838996,0.0315465948560648,0.062098002065117,0.0916856164086615,0.108988252920497
"681",0,0,0,0,0,0.00643308031936585,0.031754210120064,0.0625000903797788,0.0922696594974003,0.109675709768927
"682",0,0,0,0,0,0.00647561148459763,0.0319614286546676,0.0629013243876866,0.092852336850652,0.110361470909908
"683",0,0,0,0,0,0.00651806871732707,0.0321682515912132,0.0633017067719898,0.0934336531336084,0.111045542406929
