"","zC_0.05","zC_0.25","zC_0.5","zC_0.75","zC_0.9","zN_0.05","zN_0.25","zN_0.5","zN_0.75","zN_0.9"
"54",0.884280658019922,0.81778519985921,0.678592678155963,0.433072031167947,0.203086556494512,0,0,0,0,0
"55",0.883849671456928,0.817249638738485,0.677963204758989,0.432517141015686,0.202774651158356,0,0,0,0,0
"56",0.883418648531748,0.816714450691473,0.677334783818074,0.431963719308418,0.202463753450808,0,0,0,0,0
"57",0.88298759219695,0.816179637614347,0.676707413887101,0.431411760486643,0.202153858520453,0,0,0,0,0
"58",0.882556505384688,0.815645201380938,0.676081093512222,0.430861259016944,0.201844961546802,0,0,0,0,0
"59",0.8821253910068,0.815111143842926,0.675455821232006,0.430312209391851,0.201537057740046,0,0,0,0,0
"60",0.881694251954918,0.814577466830017,0.674831595577596,0.429764606129711,0.201230142340811,0,0,0,0,0
"61",0.881263091100569,0.814044172150127,0.674208415072853,0.42921844377455,0.200924210619927,0,0,0,0,0
"62",0.88083191129528,0.81351126158956,0.673586278234507,0.428673716895946,0.200619257878175,0,0,0,0,0
"63",0.88040071537068,0.812978736913185,0.672965183572298,0.428130420088897,0.200315279446069,0,0,0,0,0
"64",0.879969506138607,0.812446599864617,0.672345129589125,0.427588547973684,0.200012270683608,0,0,0,0,0
"65",0.879538286391207,0.811914852166387,0.671726114781182,0.427048095195751,0.199710226980057,0,0,0,0,0
"66",0.87910705890104,0.81138349552012,0.671108137638101,0.426509056425562,0.19940914375371,0,0,0,0,0
"67",0.878675826421181,0.81085253160671,0.670491196643088,0.425971426358486,0.199109016451663,0,0,0,0,0
"68",0.878244591685325,0.810321962086486,0.669875290273064,0.425435199714656,0.198809840549597,0,0,0,0,0
"69",0.877813357407885,0.809791788599387,0.669260416998789,0.424900371238851,0.198511611551548,0,0,0,0,0
"70",0.877382126284099,0.80926201276513,0.668646575285008,0.424366935700361,0.198214324989689,0,0,0,0,0
"71",0.876950900990129,0.808732636183378,0.668033763590572,0.423834887892864,0.197917976424111,0,0,0,0,0
"72",0.876519684183165,0.808203660433906,0.667421980368569,0.423304222634298,0.197622561442609,0,0,0,0,0
"73",0.876088478501521,0.80767508707677,0.666811224066457,0.422774934766738,0.197328075660466,0,0,0,0,0
"74",0.875657286564744,0.807146917652465,0.666201493126182,0.422247019156268,0.197034514720236,0,0,0,0,0
"75",0.875226110973708,0.806619153682095,0.665592785984311,0.421720470692858,0.196741874291541,0,0,0,0,0
"76",0.874794954310717,0.806091796667529,0.664985101072145,0.421195284290241,0.196450150070861,0,0,0,0,0
"77",0.874363819139607,0.805564848091568,0.664378436815849,0.420671454885787,0.19615933778132,0,0,0,0,0
"78",0.873932708005846,0.805038309418098,0.663772791636567,0.420148977440383,0.19586943317249,0,0,0,0,0
"79",0.873501623436628,0.804512182092252,0.663168163950539,0.419627846938311,0.195580432020184,0,0,0,0,0
"80",0.873070567940981,0.803986467540567,0.662564552169221,0.419108058387122,0.195292330126257,0,0,0,0,0
"81",0.87263954400986,0.80346116717114,0.661961954699397,0.418589606817522,0.195005123318404,0,0,0,0,0
"82",0.872208554116249,0.80293628237378,0.661360369943295,0.418072487283248,0.194718807449962,0,0,0,0,0
"83",0.871777600715257,0.802411814520166,0.660759796298695,0.417556694860946,0.194433378399722,0,0,0,0,0
"84",0.871346686244221,0.801887764963996,0.660160232159046,0.417042224650057,0.194148832071723,0,0,0,0,0
"85",0.870915813122795,0.80136413504114,0.659561675913566,0.416529071772695,0.193865164395071,0,0,0,0,0
"86",0.87048498375306,0.80084092606979,0.65896412594736,0.416017231373528,0.193582371323743,0,0,0,0,0
"87",0.870054200519612,0.80031813935061,0.658367580641518,0.415506698619666,0.193300448836399,0,0,0,0,0
"88",0.869623465789661,0.79979577616688,0.657772038373222,0.414997468700538,0.193019392936196,0,0,0,0,0
"89",0.86919278191313,0.799273837784648,0.657177497515853,0.414489536827781,0.192739199650602,0,0,0,0,0
"90",0.868762151222751,0.798752325452872,0.656583956439089,0.413982898235119,0.192459865031212,0,0,0,0,0
"91",0.868331576034158,0.798231240403568,0.655991413509005,0.413477548178252,0.192181385153569,0,0,0,0,0
"92",0.867901058645986,0.797710583851949,0.655399867088179,0.412973481934742,0.191903756116981,0,0,0,0,0
"93",0.867470601339967,0.797190356996571,0.654809315535783,0.412470694803895,0.19162697404434,0,0,0,0,0
"94",0.867040206381022,0.796670561019472,0.65421975720768,0.411969182106652,0.191351035081954,0,0,0,0,0
"95",0.866609876017357,0.796151197086316,0.653631190456529,0.411468939185474,0.191075935399358,0,0,0,0,0
"96",0.866179612480559,0.795632266346527,0.653043613631864,0.410969961404229,0.190801671189155,0,0,0,0,0
"97",0.865749417985689,0.795113769933433,0.652457025080202,0.410472244148083,0.190528238666831,0,0,0,0,0
"98",0.865319294731375,0.794595708964394,0.651871423145125,0.409975782823387,0.19025563407059,0,0,0,0,0
"99",0.864889244899906,0.79407808454095,0.651286806167374,0.409480572857568,0.189983853661184,0,0,0,0,0
"100",0.864459270657326,0.793560897748947,0.650703172484939,0.408986609699019,0.189712893721748,0,0,0,0,0
"101",0.864029374153527,0.793044149658673,0.650120520433146,0.408493888816984,0.189442750557627,0,0,0,0,0
"102",0.863599557522337,0.792527841324993,0.649538848344744,0.408002405701462,0.189173420496218,0,0,0,0,0
"103",0.86316982288162,0.79201197378748,0.64895815454999,0.407512155863085,0.188904899886803,0,0,0,0,0
"104",0.862740172333358,0.791496548070542,0.648378437376738,0.407023134833017,0.188637185100385,0,0,0,0,0
"105",0.862310607963753,0.790981565183561,0.647799695150518,0.406535338162851,0.188370272529532,0,0,0,0,0
"106",0.861881131843308,0.790467026121011,0.647221926194619,0.406048761424491,0.188104158588219,0,0,0,0,0
"107",0.861451746026923,0.789952931862594,0.646645128830172,0.405563400210058,0.187838839711662,0,0,0,0,0
"108",0.861022452553987,0.789439283373363,0.64606930137623,0.405079250131776,0.187574312356172,0,0,0,0,0
"109",0.860593253448462,0.788926081603847,0.645494442149847,0.404596306821873,0.187310572998992,0,0,0,0,0
"110",0.860164150718977,0.78841332749018,0.644920549466154,0.404114565932473,0.187047618138145,0,0,0,0,0
"111",0.859735146358917,0.787901021954224,0.644347621638442,0.403634023135492,0.186785444292288,0,0,0,0,0
"112",0.859306242346508,0.787389165903687,0.643775656978229,0.40315467412254,0.186524048000553,0,0,0,0,0
"113",0.85887744064491,0.786877760232252,0.643204653795344,0.402676514604811,0.1862634258224,0,0,0,0,0
"114",0.858448743202305,0.786366805819692,0.642634610397994,0.402199540312986,0.186003574337472,0,0,0,0,0
"115",0.858020151951979,0.785856303531996,0.642065525092843,0.401723746997128,0.185744490145445,0,0,0,0,0
