"","z_sc","z_ic","z_in"
"2435",0,0.992988463627473,0.747443188606069
"2436",0,0.992987878203219,0.747430536564669
"2437",0,0.992987294117607,0.747417913874728
"2438",0,0.992986711368034,0.747405320477061
"2439",0,0.992986129951901,0.747392756312549
"2440",0,0.992985549866609,0.747380221322139
"2441",0,0.992984971109563,0.747367715446843
"2442",0,0.992984393678169,0.747355238627743
"2443",0,0.992983817569837,0.747342790805984
"2444",0,0.992983242781978,0.747330371922782
"2445",0,0.992982669312007,0.747317981919419
"2446",0,0.992982097157341,0.747305620737243
"2447",0,0.992981526315397,0.747293288317672
"2448",0,0.992980956783599,0.747280984602192
"2449",0,0.99298038855937,0.747268709532355
"2450",0,0.992979821640136,0.747256463049784
"2451",0,0.992979256023328,0.74724424509617
"2452",0,0.992978691706376,0.747232055613272
"2453",0,0.992978128686714,0.747219894542918
"2454",0,0.99297756696178,0.747207761827007
"2455",0,0.992977006529013,0.747195657407506
"2456",0,0.992976447385855,0.747183581226453
"2457",0,0.99297588952975,0.747171533225952
"2458",0,0.992975332958145,0.747159513348183
"2459",0,0.992974777668491,0.747147521535391
"2460",0,0.992974223658239,0.747135557729894
"2461",0,0.992973670924845,0.747123621874081
"2462",0,0.992973119465767,0.74711171391041
"2463",0,0.992972569278464,0.747099833781411
"2464",0,0.9929720203604,0.747087981429684
"2465",0,0.99297147270904,0.747076156797904
"2466",0,0.992970926321853,0.747064359828812
"2467",0,0.99297038119631,0.747052590465226
"2468",0,0.992969837329884,0.747040848650031
"2469",0,0.992969294720053,0.747029134326188
"2470",0,0.992968753364296,0.747017447436727
"2471",0,0.992968213260094,0.747005787924754
"2472",0,0.992967674404933,0.746994155733444
"2473",0,0.992967136796299,0.746982550806045
"2474",0,0.992966600431684,0.746970973085882
"2475",0,0.99296606530858,0.746959422516348
"2476",0,0.992965531424484,0.746947899040911
"2477",0,0.992964998776893,0.746936402603113
"2478",0,0.99296446736331,0.746924933146569
"2479",0,0.992963937181239,0.746913490614968
"2480",0,0.992963408228187,0.746902074952071
"2481",0,0.992962880501665,0.746890686101716
"2482",0,0.992962353999184,0.746879324007812
"2483",0,0.992961828718262,0.746867988614345
"2484",0,0.992961304656416,0.746856679865374
"2485",0,0.992960781811168,0.746845397705031
"2486",0,0.992960260180042,0.746834142077526
"2487",0,0.992959739760566,0.746822912927142
"2488",0,0.99295922055027,0.746811710198236
"2489",0,0.992958702546687,0.746800533835242
"2490",0,0.992958185747354,0.746789383782669
"2491",0,0.992957670149808,0.746778259985099
"2492",0,0.992957155751593,0.746767162387193
"2493",0,0.992956642550252,0.746756090933686
"2494",0,0.992956130543335,0.746745045569387
"2495",0,0.992955619728391,0.746734026239185
"2496",0,0.992955110102975,0.746723032888041
"2497",0,0.992954601664643,0.746712065460994
"2498",0,0.992954094410955,0.74670112390316
"2499",0,0.992953588339473,0.746690208159729
"2500",0,0.992953083447765,0.746679318175971
"2501",0,0.992952579733397,0.746668453897229
"2502",0,0.992952077193943,0.746657615268925
"2503",0,0.992951575826977,0.746646802236557
"2504",0,0.992951075630078,0.746636014745702
"2505",0,0.992950576600825,0.74662525274201
"2506",0,0.992950078736802,0.746614516171212
"2507",0,0.992949582035598,0.746603804979115
"2508",0,0.992949086494802,0.746593119111603
"2509",0,0.992948592112008,0.746582458514639
"2510",0,0.992948098884811,0.746571823134261
"2511",0,0.992947606810811,0.746561212916588
"2512",0,0.99294711588761,0.746550627807814
"2513",0,0.992946626112815,0.746540067754213
"2514",0,0.992946137484033,0.746529532702137
"2515",0,0.992945649998877,0.746519022598014
"2516",0,0.992945163654961,0.746508537388352
"2517",0,0.992944678449904,0.746498077019738
"2518",0,0.992944194381327,0.746487641438837
"2519",0,0.992943711446854,0.746477230592391
"2520",0,0.992943229644112,0.746466844427222
"2521",0,0.992942748970733,0.746456482890231
"2522",0,0.99294226942435,0.746446145928398
"2523",0,0.9929417910026,0.746435833488779
"2524",0,0.992941313703124,0.746425545518514
"2525",0,0.992940837523564,0.746415281964818
"2526",0,0.992940362461567,0.746405042774987
"2527",0,0.992939888514784,0.746394827896396
"2528",0,0.992939415680866,0.746384637276498
"2529",0,0.99293894395747,0.746374470862828
"2530",0,0.992938473342256,0.746364328602999
"2531",0,0.992938003832886,0.746354210444703
"2532",0,0.992937535427025,0.746344116335713
"2533",0,0.992937068122343,0.74633404622388
"2534",0,0.992936601916512,0.746324000057137
"2535",0,0.992936136807208,0.746313977783496
"2536",0,0.992935672792109,0.746303979351048
"2537",0,0.992935209868897,0.746294004707964
"2538",0,0.992934748035258,0.746284053802497
"2539",0,0.99293428728888,0.746274126582978
