,time,S_C,I_C,S_N,I_N
7719,11577,267.3728435,148.7076409,135.0141559,198.9053597
7720,11578.5,267.3728435,148.7076409,135.0141559,198.9053597
7721,11580,267.3728435,148.7076409,135.0141559,198.9053597
7722,11581.5,267.3728435,148.7076409,135.0141559,198.9053597
7723,11583,267.3728434,148.7076409,135.0141559,198.9053598
7724,11584.5,267.3728434,148.7076409,135.0141558,198.9053598
7725,11586,267.3728434,148.7076409,135.0141558,198.9053598
7726,11587.5,267.3728434,148.707641,135.0141558,198.9053598
7727,11589,267.3728434,148.707641,135.0141558,198.9053599
7728,11590.5,267.3728434,148.707641,135.0141558,198.9053599
7729,11592,267.3728433,148.707641,135.0141558,198.9053599
7730,11593.5,267.3728433,148.707641,135.0141558,198.9053599
7731,11595,267.3728433,148.707641,135.0141557,198.90536
7732,11596.5,267.3728433,148.707641,135.0141557,198.90536
7733,11598,267.3728433,148.707641,135.0141557,198.90536
7734,11599.5,267.3728432,148.707641,135.0141557,198.90536
7735,11601,267.3728432,148.707641,135.0141557,198.9053601
7736,11602.5,267.3728432,148.707641,135.0141557,198.9053601
7737,11604,267.3728432,148.707641,135.0141557,198.9053601
7738,11605.5,267.3728432,148.707641,135.0141557,198.9053601
7739,11607,267.3728432,148.707641,135.0141556,198.9053602
7740,11608.5,267.3728431,148.707641,135.0141556,198.9053602
7741,11610,267.3728431,148.707641,135.0141556,198.9053602
7742,11611.5,267.3728431,148.7076411,135.0141556,198.9053602
7743,11613,267.3728431,148.7076411,135.0141556,198.9053602
7744,11614.5,267.3728431,148.7076411,135.0141556,198.9053603
7745,11616,267.3728431,148.7076411,135.0141556,198.9053603
7746,11617.5,267.372843,148.7076411,135.0141556,198.9053603
7747,11619,267.372843,148.7076411,135.0141555,198.9053603
7748,11620.5,267.372843,148.7076411,135.0141555,198.9053604
7749,11622,267.372843,148.7076411,135.0141555,198.9053604
7750,11623.5,267.372843,148.7076411,135.0141555,198.9053604
7751,11625,267.372843,148.7076411,135.0141555,198.9053604
7752,11626.5,267.3728429,148.7076411,135.0141555,198.9053605
7753,11628,267.3728429,148.7076411,135.0141555,198.9053605
7754,11629.5,267.3728429,148.7076411,135.0141555,198.9053605
7755,11631,267.3728429,148.7076411,135.0141554,198.9053605
7756,11632.5,267.3728429,148.7076411,135.0141554,198.9053605
7757,11634,267.3728429,148.7076411,135.0141554,198.9053606
7758,11635.5,267.3728428,148.7076412,135.0141554,198.9053606
7759,11637,267.3728428,148.7076412,135.0141554,198.9053606
7760,11638.5,267.3728428,148.7076412,135.0141554,198.9053606
7761,11640,267.3728428,148.7076412,135.0141554,198.9053607
7762,11641.5,267.3728428,148.7076412,135.0141554,198.9053607
7763,11643,267.3728428,148.7076412,135.0141553,198.9053607
7764,11644.5,267.3728427,148.7076412,135.0141553,198.9053607
7765,11646,267.3728427,148.7076412,135.0141553,198.9053607
7766,11647.5,267.3728427,148.7076412,135.0141553,198.9053608
7767,11649,267.3728427,148.7076412,135.0141553,198.9053608
7768,11650.5,267.3728427,148.7076412,135.0141553,198.9053608
7769,11652,267.3728427,148.7076412,135.0141553,198.9053608
7770,11653.5,267.3728427,148.7076412,135.0141553,198.9053609
7771,11655,267.3728426,148.7076412,135.0141553,198.9053609
7772,11656.5,267.3728426,148.7076412,135.0141552,198.9053609
7773,11658,267.3728426,148.7076412,135.0141552,198.9053609
7774,11659.5,267.3728426,148.7076413,135.0141552,198.9053609
7775,11661,267.3728426,148.7076413,135.0141552,198.905361
7776,11662.5,267.3728426,148.7076413,135.0141552,198.905361
7777,11664,267.3728425,148.7076413,135.0141552,198.905361
7778,11665.5,267.3728425,148.7076413,135.0141552,198.905361
7779,11667,267.3728425,148.7076413,135.0141552,198.9053611
7780,11668.5,267.3728425,148.7076413,135.0141551,198.9053611
7781,11670,267.3728425,148.7076413,135.0141551,198.9053611
7782,11671.5,267.3728425,148.7076413,135.0141551,198.9053611
7783,11673,267.3728424,148.7076413,135.0141551,198.9053611
7784,11674.5,267.3728424,148.7076413,135.0141551,198.9053612
7785,11676,267.3728424,148.7076413,135.0141551,198.9053612
7786,11677.5,267.3728424,148.7076413,135.0141551,198.9053612
7787,11679,267.3728424,148.7076413,135.0141551,198.9053612
7788,11680.5,267.3728424,148.7076413,135.0141551,198.9053612
7789,11682,267.3728424,148.7076413,135.014155,198.9053613
7790,11683.5,267.3728423,148.7076413,135.014155,198.9053613
7791,11685,267.3728423,148.7076413,135.014155,198.9053613
7792,11686.5,267.3728423,148.7076414,135.014155,198.9053613
7793,11688,267.3728423,148.7076414,135.014155,198.9053613
7794,11689.5,267.3728423,148.7076414,135.014155,198.9053614
7795,11691,267.3728423,148.7076414,135.014155,198.9053614
7796,11692.5,267.3728423,148.7076414,135.014155,198.9053614
7797,11694,267.3728422,148.7076414,135.014155,198.9053614
7798,11695.5,267.3728422,148.7076414,135.0141549,198.9053614
7799,11697,267.3728422,148.7076414,135.0141549,198.9053615
7800,11698.5,267.3728422,148.7076414,135.0141549,198.9053615
7801,11700,267.3728422,148.7076414,135.0141549,198.9053615
7802,11701.5,267.3728422,148.7076414,135.0141549,198.9053615
7803,11703,267.3728421,148.7076414,135.0141549,198.9053615
7804,11704.5,267.3728421,148.7076414,135.0141549,198.9053616
7805,11706,267.3728421,148.7076414,135.0141549,198.9053616
7806,11707.5,267.3728421,148.7076414,135.0141549,198.9053616
7807,11709,267.3728421,148.7076414,135.0141548,198.9053616
7808,11710.5,267.3728421,148.7076414,135.0141548,198.9053616
7809,11712,267.3728421,148.7076414,135.0141548,198.9053617
7810,11713.5,267.372842,148.7076415,135.0141548,198.9053617
7811,11715,267.372842,148.7076415,135.0141548,198.9053617
7812,11716.5,267.372842,148.7076415,135.0141548,198.9053617
7813,11718,267.372842,148.7076415,135.0141548,198.9053617
7814,11719.5,267.372842,148.7076415,135.0141548,198.9053618
7815,11721,267.372842,148.7076415,135.0141548,198.9053618
7816,11722.5,267.372842,148.7076415,135.0141547,198.9053618
7817,11724,267.3728419,148.7076415,135.0141547,198.9053618
7818,11725.5,267.3728419,148.7076415,135.0141547,198.9053618
7819,11727,267.3728419,148.7076415,135.0141547,198.9053619
7820,11728.5,267.3728419,148.7076415,135.0141547,198.9053619
7821,11730,267.3728419,148.7076415,135.0141547,198.9053619
7822,11731.5,267.3728419,148.7076415,135.0141547,198.9053619
7823,11733,267.3728419,148.7076415,135.0141547,198.9053619
7824,11734.5,267.3728418,148.7076415,135.0141547,198.905362
7825,11736,267.3728418,148.7076415,135.0141547,198.905362
7826,11737.5,267.3728418,148.7076415,135.0141546,198.905362
7827,11739,267.3728418,148.7076415,135.0141546,198.905362
7828,11740.5,267.3728418,148.7076415,135.0141546,198.905362
7829,11742,267.3728418,148.7076416,135.0141546,198.9053621
7830,11743.5,267.3728418,148.7076416,135.0141546,198.9053621
7831,11745,267.3728418,148.7076416,135.0141546,198.9053621
7832,11746.5,267.3728417,148.7076416,135.0141546,198.9053621
7833,11748,267.3728417,148.7076416,135.0141546,198.9053621
7834,11749.5,267.3728417,148.7076416,135.0141546,198.9053622
7835,11751,267.3728417,148.7076416,135.0141545,198.9053622
7836,11752.5,267.3728417,148.7076416,135.0141545,198.9053622
7837,11754,267.3728417,148.7076416,135.0141545,198.9053622
7838,11755.5,267.3728417,148.7076416,135.0141545,198.9053622
7839,11757,267.3728416,148.7076416,135.0141545,198.9053622
7840,11758.5,267.3728416,148.7076416,135.0141545,198.9053623
7841,11760,267.3728416,148.7076416,135.0141545,198.9053623
7842,11761.5,267.3728416,148.7076416,135.0141545,198.9053623
7843,11763,267.3728416,148.7076416,135.0141545,198.9053623
7844,11764.5,267.3728416,148.7076416,135.0141545,198.9053623
7845,11766,267.3728416,148.7076416,135.0141544,198.9053624
7846,11767.5,267.3728415,148.7076416,135.0141544,198.9053624
7847,11769,267.3728415,148.7076416,135.0141544,198.9053624
7848,11770.5,267.3728415,148.7076417,135.0141544,198.9053624
7849,11772,267.3728415,148.7076417,135.0141544,198.9053624
7850,11773.5,267.3728415,148.7076417,135.0141544,198.9053624
7851,11775,267.3728415,148.7076417,135.0141544,198.9053625
7852,11776.5,267.3728415,148.7076417,135.0141544,198.9053625
7853,11778,267.3728415,148.7076417,135.0141544,198.9053625
7854,11779.5,267.3728414,148.7076417,135.0141544,198.9053625
7855,11781,267.3728414,148.7076417,135.0141544,198.9053625
7856,11782.5,267.3728414,148.7076417,135.0141543,198.9053626
7857,11784,267.3728414,148.7076417,135.0141543,198.9053626
7858,11785.5,267.3728414,148.7076417,135.0141543,198.9053626
7859,11787,267.3728414,148.7076417,135.0141543,198.9053626
7860,11788.5,267.3728414,148.7076417,135.0141543,198.9053626
7861,11790,267.3728414,148.7076417,135.0141543,198.9053626
7862,11791.5,267.3728413,148.7076417,135.0141543,198.9053627
7863,11793,267.3728413,148.7076417,135.0141543,198.9053627
7864,11794.5,267.3728413,148.7076417,135.0141543,198.9053627
7865,11796,267.3728413,148.7076417,135.0141543,198.9053627
7866,11797.5,267.3728413,148.7076417,135.0141542,198.9053627
7867,11799,267.3728413,148.7076417,135.0141542,198.9053627
7868,11800.5,267.3728413,148.7076417,135.0141542,198.9053628
7869,11802,267.3728413,148.7076418,135.0141542,198.9053628
7870,11803.5,267.3728412,148.7076418,135.0141542,198.9053628
7871,11805,267.3728412,148.7076418,135.0141542,198.9053628
7872,11806.5,267.3728412,148.7076418,135.0141542,198.9053628
7873,11808,267.3728412,148.7076418,135.0141542,198.9053628
7874,11809.5,267.3728412,148.7076418,135.0141542,198.9053629
7875,11811,267.3728412,148.7076418,135.0141542,198.9053629
7876,11812.5,267.3728412,148.7076418,135.0141542,198.9053629
7877,11814,267.3728412,148.7076418,135.0141541,198.9053629
7878,11815.5,267.3728411,148.7076418,135.0141541,198.9053629
7879,11817,267.3728411,148.7076418,135.0141541,198.9053629
7880,11818.5,267.3728411,148.7076418,135.0141541,198.905363
7881,11820,267.3728411,148.7076418,135.0141541,198.905363
7882,11821.5,267.3728411,148.7076418,135.0141541,198.905363
7883,11823,267.3728411,148.7076418,135.0141541,198.905363
7884,11824.5,267.3728411,148.7076418,135.0141541,198.905363
7885,11826,267.3728411,148.7076418,135.0141541,198.905363
7886,11827.5,267.372841,148.7076418,135.0141541,198.9053631
7887,11829,267.372841,148.7076418,135.0141541,198.9053631
7888,11830.5,267.372841,148.7076418,135.014154,198.9053631
7889,11832,267.372841,148.7076418,135.014154,198.9053631
7890,11833.5,267.372841,148.7076418,135.014154,198.9053631
7891,11835,267.372841,148.7076419,135.014154,198.9053631
7892,11836.5,267.372841,148.7076419,135.014154,198.9053632
7893,11838,267.372841,148.7076419,135.014154,198.9053632
7894,11839.5,267.372841,148.7076419,135.014154,198.9053632
7895,11841,267.3728409,148.7076419,135.014154,198.9053632
7896,11842.5,267.3728409,148.7076419,135.014154,198.9053632
7897,11844,267.3728409,148.7076419,135.014154,198.9053632
7898,11845.5,267.3728409,148.7076419,135.014154,198.9053633
7899,11847,267.3728409,148.7076419,135.0141539,198.9053633
7900,11848.5,267.3728409,148.7076419,135.0141539,198.9053633
7901,11850,267.3728409,148.7076419,135.0141539,198.9053633
7902,11851.5,267.3728409,148.7076419,135.0141539,198.9053633
7903,11853,267.3728408,148.7076419,135.0141539,198.9053633
7904,11854.5,267.3728408,148.7076419,135.0141539,198.9053634
7905,11856,267.3728408,148.7076419,135.0141539,198.9053634
7906,11857.5,267.3728408,148.7076419,135.0141539,198.9053634
7907,11859,267.3728408,148.7076419,135.0141539,198.9053634
7908,11860.5,267.3728408,148.7076419,135.0141539,198.9053634
7909,11862,267.3728408,148.7076419,135.0141539,198.9053634
7910,11863.5,267.3728408,148.7076419,135.0141539,198.9053634
7911,11865,267.3728408,148.7076419,135.0141538,198.9053635
7912,11866.5,267.3728407,148.7076419,135.0141538,198.9053635
7913,11868,267.3728407,148.7076419,135.0141538,198.9053635
7914,11869.5,267.3728407,148.7076419,135.0141538,198.9053635
7915,11871,267.3728407,148.707642,135.0141538,198.9053635
7916,11872.5,267.3728407,148.707642,135.0141538,198.9053635
7917,11874,267.3728407,148.707642,135.0141538,198.9053636
7918,11875.5,267.3728407,148.707642,135.0141538,198.9053636
7919,11877,267.3728407,148.707642,135.0141538,198.9053636
7920,11878.5,267.3728407,148.707642,135.0141538,198.9053636
7921,11880,267.3728406,148.707642,135.0141538,198.9053636
7922,11881.5,267.3728406,148.707642,135.0141538,198.9053636
7923,11883,267.3728406,148.707642,135.0141537,198.9053636
7924,11884.5,267.3728406,148.707642,135.0141537,198.9053637
7925,11886,267.3728406,148.707642,135.0141537,198.9053637
7926,11887.5,267.3728406,148.707642,135.0141537,198.9053637
7927,11889,267.3728406,148.707642,135.0141537,198.9053637
7928,11890.5,267.3728406,148.707642,135.0141537,198.9053637
7929,11892,267.3728406,148.707642,135.0141537,198.9053637
7930,11893.5,267.3728405,148.707642,135.0141537,198.9053637
7931,11895,267.3728405,148.707642,135.0141537,198.9053638
7932,11896.5,267.3728405,148.707642,135.0141537,198.9053638
7933,11898,267.3728405,148.707642,135.0141537,198.9053638
7934,11899.5,267.3728405,148.707642,135.0141537,198.9053638
7935,11901,267.3728405,148.707642,135.0141536,198.9053638
7936,11902.5,267.3728405,148.707642,135.0141536,198.9053638
7937,11904,267.3728405,148.707642,135.0141536,198.9053639
7938,11905.5,267.3728405,148.707642,135.0141536,198.9053639
7939,11907,267.3728404,148.7076421,135.0141536,198.9053639
7940,11908.5,267.3728404,148.7076421,135.0141536,198.9053639
7941,11910,267.3728404,148.7076421,135.0141536,198.9053639
7942,11911.5,267.3728404,148.7076421,135.0141536,198.9053639
7943,11913,267.3728404,148.7076421,135.0141536,198.9053639
7944,11914.5,267.3728404,148.7076421,135.0141536,198.905364
7945,11916,267.3728404,148.7076421,135.0141536,198.905364
7946,11917.5,267.3728404,148.7076421,135.0141536,198.905364
7947,11919,267.3728404,148.7076421,135.0141536,198.905364
7948,11920.5,267.3728404,148.7076421,135.0141535,198.905364
7949,11922,267.3728403,148.7076421,135.0141535,198.905364
7950,11923.5,267.3728403,148.7076421,135.0141535,198.905364
7951,11925,267.3728403,148.7076421,135.0141535,198.9053641
7952,11926.5,267.3728403,148.7076421,135.0141535,198.9053641
7953,11928,267.3728403,148.7076421,135.0141535,198.9053641
7954,11929.5,267.3728403,148.7076421,135.0141535,198.9053641
7955,11931,267.3728403,148.7076421,135.0141535,198.9053641
7956,11932.5,267.3728403,148.7076421,135.0141535,198.9053641
7957,11934,267.3728403,148.7076421,135.0141535,198.9053641
7958,11935.5,267.3728403,148.7076421,135.0141535,198.9053641
7959,11937,267.3728402,148.7076421,135.0141535,198.9053642
7960,11938.5,267.3728402,148.7076421,135.0141535,198.9053642
7961,11940,267.3728402,148.7076421,135.0141534,198.9053642
7962,11941.5,267.3728402,148.7076421,135.0141534,198.9053642
7963,11943,267.3728402,148.7076421,135.0141534,198.9053642
7964,11944.5,267.3728402,148.7076421,135.0141534,198.9053642
7965,11946,267.3728402,148.7076421,135.0141534,198.9053642
7966,11947.5,267.3728402,148.7076422,135.0141534,198.9053643
7967,11949,267.3728402,148.7076422,135.0141534,198.9053643
7968,11950.5,267.3728402,148.7076422,135.0141534,198.9053643
7969,11952,267.3728401,148.7076422,135.0141534,198.9053643
7970,11953.5,267.3728401,148.7076422,135.0141534,198.9053643
7971,11955,267.3728401,148.7076422,135.0141534,198.9053643
7972,11956.5,267.3728401,148.7076422,135.0141534,198.9053643
7973,11958,267.3728401,148.7076422,135.0141534,198.9053644
7974,11959.5,267.3728401,148.7076422,135.0141534,198.9053644
7975,11961,267.3728401,148.7076422,135.0141533,198.9053644
7976,11962.5,267.3728401,148.7076422,135.0141533,198.9053644
7977,11964,267.3728401,148.7076422,135.0141533,198.9053644
7978,11965.5,267.3728401,148.7076422,135.0141533,198.9053644
7979,11967,267.37284,148.7076422,135.0141533,198.9053644
7980,11968.5,267.37284,148.7076422,135.0141533,198.9053644
7981,11970,267.37284,148.7076422,135.0141533,198.9053645
7982,11971.5,267.37284,148.7076422,135.0141533,198.9053645
7983,11973,267.37284,148.7076422,135.0141533,198.9053645
7984,11974.5,267.37284,148.7076422,135.0141533,198.9053645
7985,11976,267.37284,148.7076422,135.0141533,198.9053645
7986,11977.5,267.37284,148.7076422,135.0141533,198.9053645
7987,11979,267.37284,148.7076422,135.0141533,198.9053645
7988,11980.5,267.37284,148.7076422,135.0141533,198.9053645
7989,11982,267.37284,148.7076422,135.0141532,198.9053646
7990,11983.5,267.3728399,148.7076422,135.0141532,198.9053646
7991,11985,267.3728399,148.7076422,135.0141532,198.9053646
7992,11986.5,267.3728399,148.7076422,135.0141532,198.9053646
7993,11988,267.3728399,148.7076422,135.0141532,198.9053646
7994,11989.5,267.3728399,148.7076423,135.0141532,198.9053646
7995,11991,267.3728399,148.7076423,135.0141532,198.9053646
7996,11992.5,267.3728399,148.7076423,135.0141532,198.9053647
7997,11994,267.3728399,148.7076423,135.0141532,198.9053647
7998,11995.5,267.3728399,148.7076423,135.0141532,198.9053647
7999,11997,267.3728399,148.7076423,135.0141532,198.9053647
8000,11998.5,267.3728399,148.7076423,135.0141532,198.9053647
8001,12000,267.3728398,148.7076423,135.0141532,198.9053647
8002,12001.5,267.3728398,148.7076423,135.0141532,198.9053647
8003,12003,267.3728398,148.7076423,135.0141532,198.9053647
8004,12004.5,267.3728398,148.7076423,135.0141531,198.9053648
8005,12006,267.3728398,148.7076423,135.0141531,198.9053648
8006,12007.5,267.3728398,148.7076423,135.0141531,198.9053648
8007,12009,267.3728398,148.7076423,135.0141531,198.9053648
8008,12010.5,267.3728398,148.7076423,135.0141531,198.9053648
8009,12012,267.3728398,148.7076423,135.0141531,198.9053648
8010,12013.5,267.3728398,148.7076423,135.0141531,198.9053648
8011,12015,267.3728398,148.7076423,135.0141531,198.9053648
8012,12016.5,267.3728397,148.7076423,135.0141531,198.9053648
8013,12018,267.3728397,148.7076423,135.0141531,198.9053649
8014,12019.5,267.3728397,148.7076423,135.0141531,198.9053649
8015,12021,267.3728397,148.7076423,135.0141531,198.9053649
8016,12022.5,267.3728397,148.7076423,135.0141531,198.9053649
8017,12024,267.3728397,148.7076423,135.0141531,198.9053649
8018,12025.5,267.3728397,148.7076423,135.0141531,198.9053649
8019,12027,267.3728397,148.7076423,135.014153,198.9053649
8020,12028.5,267.3728397,148.7076423,135.014153,198.9053649
8021,12030,267.3728397,148.7076423,135.014153,198.905365
8022,12031.5,267.3728397,148.7076423,135.014153,198.905365
8023,12033,267.3728397,148.7076423,135.014153,198.905365
8024,12034.5,267.3728396,148.7076424,135.014153,198.905365
8025,12036,267.3728396,148.7076424,135.014153,198.905365
8026,12037.5,267.3728396,148.7076424,135.014153,198.905365
8027,12039,267.3728396,148.7076424,135.014153,198.905365
8028,12040.5,267.3728396,148.7076424,135.014153,198.905365
8029,12042,267.3728396,148.7076424,135.014153,198.905365
8030,12043.5,267.3728396,148.7076424,135.014153,198.9053651
8031,12045,267.3728396,148.7076424,135.014153,198.9053651
8032,12046.5,267.3728396,148.7076424,135.014153,198.9053651
8033,12048,267.3728396,148.7076424,135.014153,198.9053651
8034,12049.5,267.3728396,148.7076424,135.014153,198.9053651
8035,12051,267.3728395,148.7076424,135.0141529,198.9053651
8036,12052.5,267.3728395,148.7076424,135.0141529,198.9053651
8037,12054,267.3728395,148.7076424,135.0141529,198.9053651
8038,12055.5,267.3728395,148.7076424,135.0141529,198.9053652
8039,12057,267.3728395,148.7076424,135.0141529,198.9053652
8040,12058.5,267.3728395,148.7076424,135.0141529,198.9053652
8041,12060,267.3728395,148.7076424,135.0141529,198.9053652
8042,12061.5,267.3728395,148.7076424,135.0141529,198.9053652
8043,12063,267.3728395,148.7076424,135.0141529,198.9053652
8044,12064.5,267.3728395,148.7076424,135.0141529,198.9053652
8045,12066,267.3728395,148.7076424,135.0141529,198.9053652
8046,12067.5,267.3728395,148.7076424,135.0141529,198.9053652
8047,12069,267.3728395,148.7076424,135.0141529,198.9053653
8048,12070.5,267.3728394,148.7076424,135.0141529,198.9053653
8049,12072,267.3728394,148.7076424,135.0141529,198.9053653
8050,12073.5,267.3728394,148.7076424,135.0141529,198.9053653
8051,12075,267.3728394,148.7076424,135.0141528,198.9053653
8052,12076.5,267.3728394,148.7076424,135.0141528,198.9053653
8053,12078,267.3728394,148.7076424,135.0141528,198.9053653
8054,12079.5,267.3728394,148.7076424,135.0141528,198.9053653
8055,12081,267.3728394,148.7076424,135.0141528,198.9053653
8056,12082.5,267.3728394,148.7076425,135.0141528,198.9053654
8057,12084,267.3728394,148.7076425,135.0141528,198.9053654
8058,12085.5,267.3728394,148.7076425,135.0141528,198.9053654
8059,12087,267.3728394,148.7076425,135.0141528,198.9053654
8060,12088.5,267.3728393,148.7076425,135.0141528,198.9053654
8061,12090,267.3728393,148.7076425,135.0141528,198.9053654
8062,12091.5,267.3728393,148.7076425,135.0141528,198.9053654
8063,12093,267.3728393,148.7076425,135.0141528,198.9053654
8064,12094.5,267.3728393,148.7076425,135.0141528,198.9053654
8065,12096,267.3728393,148.7076425,135.0141528,198.9053654
8066,12097.5,267.3728393,148.7076425,135.0141528,198.9053655
8067,12099,267.3728393,148.7076425,135.0141528,198.9053655
8068,12100.5,267.3728393,148.7076425,135.0141527,198.9053655
8069,12102,267.3728393,148.7076425,135.0141527,198.9053655
8070,12103.5,267.3728393,148.7076425,135.0141527,198.9053655
8071,12105,267.3728393,148.7076425,135.0141527,198.9053655
8072,12106.5,267.3728393,148.7076425,135.0141527,198.9053655
8073,12108,267.3728392,148.7076425,135.0141527,198.9053655
8074,12109.5,267.3728392,148.7076425,135.0141527,198.9053655
8075,12111,267.3728392,148.7076425,135.0141527,198.9053656
8076,12112.5,267.3728392,148.7076425,135.0141527,198.9053656
8077,12114,267.3728392,148.7076425,135.0141527,198.9053656
8078,12115.5,267.3728392,148.7076425,135.0141527,198.9053656
8079,12117,267.3728392,148.7076425,135.0141527,198.9053656
8080,12118.5,267.3728392,148.7076425,135.0141527,198.9053656
8081,12120,267.3728392,148.7076425,135.0141527,198.9053656
8082,12121.5,267.3728392,148.7076425,135.0141527,198.9053656
8083,12123,267.3728392,148.7076425,135.0141527,198.9053656
8084,12124.5,267.3728392,148.7076425,135.0141527,198.9053656
8085,12126,267.3728392,148.7076425,135.0141527,198.9053657
8086,12127.5,267.3728391,148.7076425,135.0141526,198.9053657
8087,12129,267.3728391,148.7076425,135.0141526,198.9053657
8088,12130.5,267.3728391,148.7076425,135.0141526,198.9053657
8089,12132,267.3728391,148.7076425,135.0141526,198.9053657
8090,12133.5,267.3728391,148.7076425,135.0141526,198.9053657
8091,12135,267.3728391,148.7076426,135.0141526,198.9053657
8092,12136.5,267.3728391,148.7076426,135.0141526,198.9053657
8093,12138,267.3728391,148.7076426,135.0141526,198.9053657
8094,12139.5,267.3728391,148.7076426,135.0141526,198.9053657
8095,12141,267.3728391,148.7076426,135.0141526,198.9053658
8096,12142.5,267.3728391,148.7076426,135.0141526,198.9053658
8097,12144,267.3728391,148.7076426,135.0141526,198.9053658
8098,12145.5,267.3728391,148.7076426,135.0141526,198.9053658
8099,12147,267.3728391,148.7076426,135.0141526,198.9053658
8100,12148.5,267.372839,148.7076426,135.0141526,198.9053658
8101,12150,267.372839,148.7076426,135.0141526,198.9053658
8102,12151.5,267.372839,148.7076426,135.0141526,198.9053658
8103,12153,267.372839,148.7076426,135.0141526,198.9053658
8104,12154.5,267.372839,148.7076426,135.0141525,198.9053658
8105,12156,267.372839,148.7076426,135.0141525,198.9053659
8106,12157.5,267.372839,148.7076426,135.0141525,198.9053659
8107,12159,267.372839,148.7076426,135.0141525,198.9053659
8108,12160.5,267.372839,148.7076426,135.0141525,198.9053659
8109,12162,267.372839,148.7076426,135.0141525,198.9053659
8110,12163.5,267.372839,148.7076426,135.0141525,198.9053659
8111,12165,267.372839,148.7076426,135.0141525,198.9053659
8112,12166.5,267.372839,148.7076426,135.0141525,198.9053659
8113,12168,267.372839,148.7076426,135.0141525,198.9053659
8114,12169.5,267.372839,148.7076426,135.0141525,198.9053659
8115,12171,267.3728389,148.7076426,135.0141525,198.9053659
8116,12172.5,267.3728389,148.7076426,135.0141525,198.905366
8117,12174,267.3728389,148.7076426,135.0141525,198.905366
8118,12175.5,267.3728389,148.7076426,135.0141525,198.905366
8119,12177,267.3728389,148.7076426,135.0141525,198.905366
8120,12178.5,267.3728389,148.7076426,135.0141525,198.905366
8121,12180,267.3728389,148.7076426,135.0141525,198.905366
8122,12181.5,267.3728389,148.7076426,135.0141525,198.905366
8123,12183,267.3728389,148.7076426,135.0141525,198.905366
8124,12184.5,267.3728389,148.7076426,135.0141524,198.905366
8125,12186,267.3728389,148.7076426,135.0141524,198.905366
8126,12187.5,267.3728389,148.7076426,135.0141524,198.9053661
8127,12189,267.3728389,148.7076426,135.0141524,198.9053661
8128,12190.5,267.3728389,148.7076426,135.0141524,198.9053661
8129,12192,267.3728388,148.7076426,135.0141524,198.9053661
8130,12193.5,267.3728388,148.7076427,135.0141524,198.9053661
8131,12195,267.3728388,148.7076427,135.0141524,198.9053661
8132,12196.5,267.3728388,148.7076427,135.0141524,198.9053661
8133,12198,267.3728388,148.7076427,135.0141524,198.9053661
8134,12199.5,267.3728388,148.7076427,135.0141524,198.9053661
8135,12201,267.3728388,148.7076427,135.0141524,198.9053661
8136,12202.5,267.3728388,148.7076427,135.0141524,198.9053661
8137,12204,267.3728388,148.7076427,135.0141524,198.9053662
8138,12205.5,267.3728388,148.7076427,135.0141524,198.9053662
8139,12207,267.3728388,148.7076427,135.0141524,198.9053662
8140,12208.5,267.3728388,148.7076427,135.0141524,198.9053662
8141,12210,267.3728388,148.7076427,135.0141524,198.9053662
8142,12211.5,267.3728388,148.7076427,135.0141524,198.9053662
8143,12213,267.3728388,148.7076427,135.0141524,198.9053662
8144,12214.5,267.3728388,148.7076427,135.0141523,198.9053662
8145,12216,267.3728387,148.7076427,135.0141523,198.9053662
8146,12217.5,267.3728387,148.7076427,135.0141523,198.9053662
8147,12219,267.3728387,148.7076427,135.0141523,198.9053662
8148,12220.5,267.3728387,148.7076427,135.0141523,198.9053662
8149,12222,267.3728387,148.7076427,135.0141523,198.9053663
8150,12223.5,267.3728387,148.7076427,135.0141523,198.9053663
8151,12225,267.3728387,148.7076427,135.0141523,198.9053663
8152,12226.5,267.3728387,148.7076427,135.0141523,198.9053663
8153,12228,267.3728387,148.7076427,135.0141523,198.9053663
8154,12229.5,267.3728387,148.7076427,135.0141523,198.9053663
8155,12231,267.3728387,148.7076427,135.0141523,198.9053663
8156,12232.5,267.3728387,148.7076427,135.0141523,198.9053663
8157,12234,267.3728387,148.7076427,135.0141523,198.9053663
8158,12235.5,267.3728387,148.7076427,135.0141523,198.9053663
8159,12237,267.3728387,148.7076427,135.0141523,198.9053663
8160,12238.5,267.3728387,148.7076427,135.0141523,198.9053664
8161,12240,267.3728386,148.7076427,135.0141523,198.9053664
8162,12241.5,267.3728386,148.7076427,135.0141523,198.9053664
8163,12243,267.3728386,148.7076427,135.0141523,198.9053664
8164,12244.5,267.3728386,148.7076427,135.0141523,198.9053664
8165,12246,267.3728386,148.7076427,135.0141523,198.9053664
8166,12247.5,267.3728386,148.7076427,135.0141522,198.9053664
8167,12249,267.3728386,148.7076427,135.0141522,198.9053664
8168,12250.5,267.3728386,148.7076427,135.0141522,198.9053664
8169,12252,267.3728386,148.7076427,135.0141522,198.9053664
8170,12253.5,267.3728386,148.7076427,135.0141522,198.9053664
8171,12255,267.3728386,148.7076427,135.0141522,198.9053664
8172,12256.5,267.3728386,148.7076427,135.0141522,198.9053665
8173,12258,267.3728386,148.7076428,135.0141522,198.9053665
8174,12259.5,267.3728386,148.7076428,135.0141522,198.9053665
