,time,S_C,I_C,S_N,I_N
5199,7797,125.1690303,95.5811332,146.9081432,382.3416933
5200,7798.5,125.1700609,95.58179634,146.9083185,382.3398243
5201,7800,125.1710907,95.58245889,146.9084935,382.3379568
5202,7801.5,125.1721196,95.58312087,146.9086685,382.336091
5203,7803,125.1731476,95.58378226,146.9088432,382.3342269
5204,7804.5,125.1741747,95.58444307,146.9090179,382.3323643
5205,7806,125.1752009,95.5851033,146.9091923,382.3305034
5206,7807.5,125.1762262,95.58576295,146.9093667,382.3286442
5207,7809,125.1772507,95.58642202,146.9095408,382.3267865
5208,7810.5,125.1782742,95.58708051,146.9097148,382.3249305
5209,7812,125.1792968,95.58773843,146.9098887,382.3230761
5210,7813.5,125.1803186,95.58839576,146.9100624,382.3212233
5211,7815,125.1813394,95.58905252,146.910236,382.3193721
5212,7816.5,125.1823594,95.58970871,146.9104094,382.3175225
5213,7818,125.1833785,95.59036431,146.9105826,382.3156746
5214,7819.5,125.1843967,95.59101934,146.9107557,382.3138283
5215,7821,125.185414,95.5916738,146.9109287,382.3119835
5216,7822.5,125.1864304,95.59232768,146.9111015,382.3101404
5217,7824,125.187446,95.59298099,146.9112741,382.3082989
5218,7825.5,125.1884606,95.59363372,146.9114466,382.3064591
5219,7827,125.1894744,95.59428588,146.9116189,382.3046208
5220,7828.5,125.1904873,95.59493747,146.9117911,382.3027841
5221,7830,125.1914993,95.59558849,146.9119632,382.300949
5222,7831.5,125.1925104,95.59623893,146.9121351,382.2991156
5223,7833,125.1935207,95.5968888,146.9123068,382.2972837
5224,7834.5,125.19453,95.59753811,146.9124784,382.2954534
5225,7836,125.1955385,95.59818684,146.9126498,382.2936248
5226,7837.5,125.1965462,95.598835,146.9128211,382.2917977
5227,7839,125.1975529,95.5994826,146.9129923,382.2899722
5228,7840.5,125.1985587,95.60012962,146.9131633,382.2881484
5229,7842,125.1995637,95.60077608,146.9133341,382.2863261
5230,7843.5,125.2005678,95.60142197,146.9135048,382.2845054
5231,7845,125.2015711,95.60206729,146.9136753,382.2826863
5232,7846.5,125.2025734,95.60271205,146.9138457,382.2808688
5233,7848,125.2035749,95.60335624,146.914016,382.2790529
5234,7849.5,125.2045755,95.60399986,146.9141861,382.2772385
5235,7851,125.2055753,95.60464292,146.914356,382.2754258
5236,7852.5,125.2065742,95.60528541,146.9145258,382.2736146
5237,7854,125.2075722,95.60592734,146.9146955,382.271805
5238,7855.5,125.2085693,95.60656871,146.914865,382.269997
5239,7857,125.2095656,95.60720952,146.9150343,382.2681906
5240,7858.5,125.210561,95.60784976,146.9152035,382.2663857
5241,7860,125.2115555,95.60848944,146.9153726,382.2645824
5242,7861.5,125.2125492,95.60912855,146.9155415,382.2627807
5243,7863,125.213542,95.60976711,146.9157103,382.2609806
5244,7864.5,125.2145339,95.61040511,146.9158789,382.2591821
5245,7866,125.215525,95.61104254,146.9160474,382.2573851
5246,7867.5,125.2165152,95.61167942,146.9162157,382.2555897
5247,7869,125.2175046,95.61231573,146.9163838,382.2537958
5248,7870.5,125.2184931,95.61295149,146.9165519,382.2520036
5249,7872,125.2194807,95.61358669,146.9167197,382.2502128
5250,7873.5,125.2204675,95.61422133,146.9168875,382.2484237
5251,7875,125.2214534,95.61485542,146.9170551,382.2466361
5252,7876.5,125.2224385,95.61548895,146.9172225,382.2448501
5253,7878,125.2234227,95.61612192,146.9173898,382.2430656
5254,7879.5,125.224406,95.61675434,146.9175569,382.2412827
5255,7881,125.2253885,95.6173862,146.9177239,382.2395014
5256,7882.5,125.2263701,95.61801751,146.9178908,382.2377216
5257,7884,125.2273509,95.61864826,146.9180575,382.2359434
5258,7885.5,125.2283308,95.61927846,146.9182241,382.2341667
5259,7887,125.2293099,95.6199081,146.9183905,382.2323915
5260,7888.5,125.2302881,95.6205372,146.9185567,382.230618
5261,7890,125.2312655,95.62116574,146.9187229,382.2288459
5262,7891.5,125.232242,95.62179373,146.9188888,382.2270755
5263,7893,125.2332176,95.62242116,146.9190547,382.2253065
5264,7894.5,125.2341925,95.62304805,146.9192204,382.2235391
5265,7896,125.2351664,95.62367439,146.9193859,382.2217733
5266,7897.5,125.2361395,95.62430017,146.9195513,382.220009
5267,7899,125.2371118,95.62492541,146.9197166,382.2182462
5268,7900.5,125.2380832,95.6255501,146.9198817,382.216485
5269,7902,125.2390538,95.62617424,146.9200466,382.2147253
5270,7903.5,125.2400235,95.62679783,146.9202115,382.2129672
5271,7905,125.2409924,95.62742088,146.9203761,382.2112106
5272,7906.5,125.2419605,95.62804337,146.9205407,382.2094555
5273,7908,125.2429277,95.62866532,146.920705,382.2077019
5274,7909.5,125.243894,95.62928673,146.9208693,382.2059499
5275,7911,125.2448596,95.62990759,146.9210334,382.2041995
5276,7912.5,125.2458242,95.6305279,146.9211974,382.2024505
5277,7914,125.2467881,95.63114767,146.9213612,382.2007031
5278,7915.5,125.2477511,95.6317669,146.9215248,382.1989572
5279,7917,125.2487132,95.63238558,146.9216884,382.1972128
5280,7918.5,125.2496746,95.63300372,146.9218517,382.19547
5281,7920,125.2506351,95.63362132,146.922015,382.1937286
5282,7921.5,125.2515947,95.63423837,146.9221781,382.1919888
5283,7923,125.2525535,95.63485489,146.922341,382.1902505
5284,7924.5,125.2535115,95.63547086,146.9225039,382.1885138
5285,7926,125.2544687,95.63608629,146.9226665,382.1867785
5286,7927.5,125.255425,95.63670118,146.9228291,382.1850448
5287,7929,125.2563805,95.63731553,146.9229914,382.1833126
5288,7930.5,125.2573351,95.63792934,146.9231537,382.1815819
5289,7932,125.2582889,95.63854262,146.9233158,382.1798527
5290,7933.5,125.2592419,95.63915535,146.9234777,382.178125
5291,7935,125.2601941,95.63976755,146.9236396,382.1763988
5292,7936.5,125.2611454,95.64037921,146.9238012,382.1746742
5293,7938,125.2620959,95.64099033,146.9239628,382.172951
5294,7939.5,125.2630456,95.64160092,146.9241242,382.1712293
5295,7941,125.2639944,95.64221097,146.9242854,382.1695092
5296,7942.5,125.2649424,95.64282048,146.9244465,382.1677905
5297,7944,125.2658896,95.64342946,146.9246075,382.1660734
5298,7945.5,125.266836,95.64403791,146.9247683,382.1643578
5299,7947,125.2677815,95.64464582,146.924929,382.1626436
5300,7948.5,125.2687263,95.6452532,146.9250896,382.160931
5301,7950,125.2696702,95.64586004,146.92525,382.1592198
5302,7951.5,125.2706132,95.64646635,146.9254103,382.1575101
5303,7953,125.2715555,95.64707213,146.9255704,382.155802
5304,7954.5,125.2724969,95.64767738,146.9257304,382.1540953
5305,7956,125.2734376,95.64828209,146.9258902,382.1523901
5306,7957.5,125.2743774,95.64888628,146.9260499,382.1506864
5307,7959,125.2753163,95.64948994,146.9262095,382.1489842
5308,7960.5,125.2762545,95.65009306,146.9263689,382.1472835
5309,7962,125.2771918,95.65069566,146.9265282,382.1455843
5310,7963.5,125.2781284,95.65129772,146.9266874,382.1438865
5311,7965,125.2790641,95.65189926,146.9268464,382.1421903
5312,7966.5,125.279999,95.65250027,146.9270052,382.1404955
5313,7968,125.2809331,95.65310076,146.927164,382.1388022
5314,7969.5,125.2818663,95.65370071,146.9273226,382.1371104
5315,7971,125.2827988,95.65430014,146.927481,382.13542
5316,7972.5,125.2837305,95.65489905,146.9276393,382.1337312
5317,7974,125.2846613,95.65549742,146.9277975,382.1320438
5318,7975.5,125.2855913,95.65609528,146.9279556,382.1303578
5319,7977,125.2865205,95.6566926,146.9281135,382.1286734
5320,7978.5,125.2874489,95.65728941,146.9282712,382.1269904
5321,7980,125.2883765,95.65788569,146.9284288,382.1253089
5322,7981.5,125.2893033,95.65848144,146.9285863,382.1236289
5323,7983,125.2902293,95.65907668,146.9287437,382.1219503
5324,7984.5,125.2911545,95.65967139,146.9289009,382.1202732
5325,7986,125.2920789,95.66026558,146.929058,382.1185976
5326,7987.5,125.2930024,95.66085924,146.9292149,382.1169234
5327,7989,125.2939252,95.66145239,146.9293717,382.1152507
5328,7990.5,125.2948472,95.66204502,146.9295284,382.1135795
5329,7992,125.2957683,95.66263712,146.9296849,382.1119097
5330,7993.5,125.2966887,95.66322871,146.9298413,382.1102413
5331,7995,125.2976082,95.66381978,146.9299975,382.1085745
5332,7996.5,125.298527,95.66441032,146.9301536,382.1069091
5333,7998,125.2994449,95.66500035,146.9303096,382.1052451
5334,7999.5,125.3003621,95.66558987,146.9304655,382.1035826
5335,8001,125.3012784,95.66617886,146.9306212,382.1019215
5336,8002.5,125.302194,95.66676734,146.9307767,382.1002619
5337,8004,125.3031087,95.6673553,146.9309322,382.0986038
5338,8005.5,125.3040227,95.66794274,146.9310875,382.0969471
5339,8007,125.3049359,95.66852967,146.9312426,382.0952918
5340,8008.5,125.3058482,95.66911609,146.9313977,382.093638
5341,8010,125.3067598,95.66970199,146.9315525,382.0919856
5342,8011.5,125.3076706,95.67028737,146.9317073,382.0903347
5343,8013,125.3085806,95.67087224,146.9318619,382.0886852
5344,8014.5,125.3094898,95.6714566,146.9320164,382.0870372
5345,8016,125.3103982,95.67204045,146.9321707,382.0853906
5346,8017.5,125.3113058,95.67262378,146.932325,382.0837454
5347,8019,125.3122126,95.6732066,146.932479,382.0821017
5348,8020.5,125.3131187,95.67378891,146.932633,382.0804594
5349,8022,125.3140239,95.67437071,146.9327868,382.0788186
5350,8023.5,125.3149284,95.674952,146.9329405,382.0771792
5351,8025,125.3158321,95.67553278,146.933094,382.0755412
5352,8026.5,125.3167349,95.67611304,146.9332474,382.0739046
5353,8028,125.317637,95.6766928,146.9334007,382.0722695
5354,8029.5,125.3185383,95.67727205,146.9335538,382.0706358
5355,8031,125.3194389,95.67785079,146.9337068,382.0690035
5356,8032.5,125.3203386,95.67842903,146.9338597,382.0673727
5357,8034,125.3212376,95.67900676,146.9340124,382.0657433
5358,8035.5,125.3221357,95.67958397,146.934165,382.0641153
5359,8037,125.3230331,95.68016069,146.9343175,382.0624887
5360,8038.5,125.3239298,95.68073689,146.9344698,382.0608635
5361,8040,125.3248256,95.68131259,146.934622,382.0592398
5362,8041.5,125.3257206,95.68188779,146.9347741,382.0576175
5363,8043,125.3266149,95.68246248,146.934926,382.0559966
5364,8044.5,125.3275084,95.68303667,146.9350778,382.0543771
5365,8046,125.3284011,95.68361035,146.9352295,382.052759
5366,8047.5,125.3292931,95.68418353,146.935381,382.0511424
5367,8049,125.3301842,95.68475621,146.9355324,382.0495271
5368,8050.5,125.3310746,95.68532838,146.9356837,382.0479133
5369,8052,125.3319642,95.68590005,146.9358349,382.0463009
5370,8053.5,125.332853,95.68647122,146.9359859,382.0446899
5371,8055,125.3337411,95.68704189,146.9361367,382.0430803
5372,8056.5,125.3346284,95.68761206,146.9362875,382.0414721
5373,8058,125.3355149,95.68818173,146.9364381,382.0398653
5374,8059.5,125.3364006,95.68875089,146.9365886,382.0382599
5375,8061,125.3372856,95.68931956,146.9367389,382.0366559
5376,8062.5,125.3381698,95.68988773,146.9368891,382.0350533
5377,8064,125.3390532,95.6904554,146.9370392,382.0334521
5378,8065.5,125.3399359,95.69102257,146.9371892,382.0318524
5379,8067,125.3408178,95.69158925,146.937339,382.030254
5380,8068.5,125.3416989,95.69215542,146.9374887,382.028657
5381,8070,125.3425793,95.69272111,146.9376382,382.0270614
5382,8071.5,125.3434589,95.69328629,146.9377877,382.0254672
5383,8073,125.3443377,95.69385098,146.937937,382.0238744
5384,8074.5,125.3452157,95.69441517,146.9380861,382.022283
5385,8076,125.346093,95.69497887,146.9382352,382.0206929
5386,8077.5,125.3469696,95.69554207,146.9383841,382.0191043
5387,8079,125.3478453,95.69610478,146.9385329,382.017517
5388,8080.5,125.3487203,95.69666699,146.9386815,382.0159312
5389,8082,125.3495946,95.69722871,146.93883,382.0143467
5390,8083.5,125.3504681,95.69778994,146.9389784,382.0127636
5391,8085,125.3513408,95.69835068,146.9391267,382.0111819
5392,8086.5,125.3522127,95.69891092,146.9392748,382.0096016
5393,8088,125.3530839,95.69947068,146.9394228,382.0080226
5394,8089.5,125.3539544,95.70002994,146.9395707,382.006445
5395,8091,125.3548241,95.70058871,146.9397184,382.0048688
5396,8092.5,125.355693,95.70114699,146.939866,382.003294
5397,8094,125.3565611,95.70170478,146.9400135,382.0017206
5398,8095.5,125.3574286,95.70226208,146.9401608,382.0001485
5399,8097,125.3582952,95.70281889,146.9403081,381.9985778
5400,8098.5,125.3591611,95.70337521,146.9404551,381.9970085
5401,8100,125.3600263,95.70393105,146.9406021,381.9954406
5402,8101.5,125.3608907,95.70448639,146.9407489,381.993874
5403,8103,125.3617543,95.70504125,146.9408957,381.9923088
5404,8104.5,125.3626172,95.70559563,146.9410422,381.990745
5405,8106,125.3634793,95.70614951,146.9411887,381.9891825
5406,8107.5,125.3643407,95.70670291,146.941335,381.9876214
5407,8109,125.3652013,95.70725583,146.9414812,381.9860616
5408,8110.5,125.3660612,95.70780826,146.9416273,381.9845032
5409,8112,125.3669204,95.7083602,146.9417732,381.9829462
5410,8113.5,125.3677788,95.70891167,146.941919,381.9813906
5411,8115,125.3686364,95.70946264,146.9420647,381.9798363
5412,8116.5,125.3694933,95.71001314,146.9422103,381.9782833
5413,8118,125.3703494,95.71056315,146.9423557,381.9767317
5414,8119.5,125.3712048,95.71111267,146.942501,381.9751815
5415,8121,125.3720595,95.71166172,146.9426462,381.9736326
5416,8122.5,125.3729134,95.71221028,146.9427912,381.9720851
5417,8124,125.3737666,95.71275837,146.9429361,381.9705389
5418,8125.5,125.374619,95.71330597,146.9430809,381.9689941
5419,8127,125.3754707,95.71385309,146.9432256,381.9674506
5420,8128.5,125.3763216,95.71439973,146.9433701,381.9659085
5421,8130,125.3771718,95.71494589,146.9435145,381.9643677
5422,8131.5,125.3780213,95.71549157,146.9436588,381.9628283
5423,8133,125.37887,95.71603678,146.943803,381.9612902
5424,8134.5,125.379718,95.7165815,146.943947,381.9597535
5425,8136,125.3805652,95.71712575,146.9440909,381.9582181
5426,8137.5,125.3814117,95.71766952,146.9442347,381.956684
5427,8139,125.3822575,95.71821281,146.9443784,381.9551513
5428,8140.5,125.3831025,95.71875563,146.9445219,381.9536199
5429,8142,125.3839468,95.71929796,146.9446653,381.9520899
5430,8143.5,125.3847904,95.71983983,146.9448086,381.9505612
5431,8145,125.3856332,95.72038122,146.9449518,381.9490338
5432,8146.5,125.3864753,95.72092213,146.9450948,381.9475078
5433,8148,125.3873167,95.72146257,146.9452377,381.9459831
5434,8149.5,125.3881573,95.72200253,146.9453805,381.9444597
5435,8151,125.3889972,95.72254202,146.9455231,381.9429377
5436,8152.5,125.3898363,95.72308104,146.9456657,381.941417
5437,8154,125.3906748,95.72361958,146.9458081,381.9398976
5438,8155.5,125.3915125,95.72415766,146.9459503,381.9383796
5439,8157,125.3923494,95.72469526,146.9460925,381.9368628
5440,8158.5,125.3931857,95.72523238,146.9462345,381.9353474
5441,8160,125.3940212,95.72576904,146.9463764,381.9338334
5442,8161.5,125.394856,95.72630523,146.9465182,381.9323206
5443,8163,125.39569,95.72684094,146.9466599,381.9308092
5444,8164.5,125.3965233,95.72737619,146.9468014,381.9292991
5445,8166,125.3973559,95.72791096,146.9469428,381.9277903
5446,8167.5,125.3981878,95.72844527,146.9470841,381.9262828
5447,8169,125.399019,95.72897911,146.9472253,381.9247766
5448,8170.5,125.3998494,95.72951248,146.9473663,381.9232718
5449,8172,125.4006791,95.73004538,146.9475072,381.9217683
5450,8173.5,125.4015081,95.73057781,146.947648,381.9202661
5451,8175,125.4023363,95.73110978,146.9477887,381.9187652
5452,8176.5,125.4031639,95.73164128,146.9479292,381.9172656
5453,8178,125.4039907,95.73217231,146.9480697,381.9157673
5454,8179.5,125.4048168,95.73270288,146.94821,381.9142703
5455,8181,125.4056422,95.73323298,146.9483502,381.9127747
5456,8182.5,125.4064668,95.73376262,146.9484902,381.9112803
5457,8184,125.4072908,95.73429179,146.9486301,381.9097873
5458,8185.5,125.408114,95.7348205,146.94877,381.9082955
5459,8187,125.4089365,95.73534874,146.9489096,381.9068051
5460,8188.5,125.4097583,95.73587653,146.9490492,381.905316
5461,8190,125.4105794,95.73640384,146.9491887,381.9038281
5462,8191.5,125.4113997,95.7369307,146.949328,381.9023416
5463,8193,125.4122194,95.73745709,146.9494672,381.9008564
5464,8194.5,125.4130383,95.73798302,146.9496063,381.8993724
5465,8196,125.4138565,95.73850849,146.9497452,381.8978898
5466,8197.5,125.414674,95.7390335,146.949884,381.8964084
5467,8199,125.4154908,95.73955805,146.9500228,381.8949284
5468,8200.5,125.4163069,95.74008214,146.9501614,381.8934496
5469,8202,125.4171223,95.74060577,146.9502998,381.8919721
5470,8203.5,125.4179369,95.74112894,146.9504382,381.890496
5471,8205,125.4187509,95.74165165,146.9505764,381.8890211
5472,8206.5,125.4195641,95.7421739,146.9507145,381.8875475
5473,8208,125.4203766,95.74269569,146.9508525,381.8860752
5474,8209.5,125.4211885,95.74321703,146.9509904,381.8846041
5475,8211,125.4219996,95.7437379,146.9511281,381.8831344
5476,8212.5,125.42281,95.74425833,146.9512657,381.881666
5477,8214,125.4236197,95.74477829,146.9514032,381.8801988
5478,8215.5,125.4244287,95.7452978,146.9515406,381.8787329
5479,8217,125.425237,95.74581685,146.9516779,381.8772683
5480,8218.5,125.4260446,95.74633545,146.951815,381.875805
5481,8220,125.4268514,95.74685359,146.9519521,381.8743429
5482,8221.5,125.4276576,95.74737128,146.952089,381.8728821
5483,8223,125.4284631,95.74788851,146.9522258,381.8714226
5484,8224.5,125.4292679,95.74840529,146.9523624,381.8699644
5485,8226,125.430072,95.74892162,146.952499,381.8685075
5486,8227.5,125.4308753,95.74943749,146.9526354,381.8670518
5487,8229,125.431678,95.74995291,146.9527717,381.8655974
5488,8230.5,125.43248,95.75046788,146.9529079,381.8641442
5489,8232,125.4332813,95.7509824,146.953044,381.8626924
5490,8233.5,125.4340818,95.75149646,146.9531799,381.8612418
5491,8235,125.4348817,95.75201008,146.9533157,381.8597925
5492,8236.5,125.4356809,95.75252324,146.9534514,381.8583444
5493,8238,125.4364794,95.75303596,146.953587,381.8568976
5494,8239.5,125.4372772,95.75354822,146.9537225,381.8554521
5495,8241,125.4380743,95.75406004,146.9538579,381.8540078
5496,8242.5,125.4388707,95.7545714,146.9539931,381.8525648
5497,8244,125.4396664,95.75508232,146.9541282,381.8511231
5498,8245.5,125.4404614,95.75559279,146.9542632,381.8496826
5499,8247,125.4412557,95.75610281,146.9543981,381.8482433
