"","Control","Infection","IC","IN"
"36",0.45483278550636,0.719469538106927,0.268893328397356,0.450576209709571
"37",0.454881881965328,0.719449997227733,0.268919367842689,0.450530629385044
"38",0.45493159269741,0.719430211861724,0.268945732327586,0.450484479534138
"39",0.454981922487048,0.719410180104662,0.268972424361227,0.450437755743435
"40",0.455032876140507,0.71938990004358,0.26899944646371,0.45039045357987
"41",0.455084458486019,0.719369369756809,0.269026801166126,0.450342568590683
"42",0.455136674373864,0.719348587313886,0.269054491010584,0.450294096303302
"43",0.455189528676483,0.719327550775526,0.269082518550263,0.450245032225263
"44",0.455243026288592,0.719306258193584,0.269110886349458,0.450195371844126
"45",0.455297172127304,0.719284707611031,0.269139596983642,0.450145110627389
"46",0.455351971132189,0.719262897061817,0.269168653039466,0.450094244022351
"47",0.455407428265464,0.719240824570961,0.269198057114874,0.450042767456087
"48",0.455463548512056,0.71921848815441,0.269227811819103,0.449990676335306
"49",0.455520336879737,0.719195885819026,0.269257919772756,0.44993796604627
"50",0.455577798399217,0.719173015562492,0.269288383607825,0.449884631954667
"51",0.455635938124343,0.71914987537341,0.269319205967809,0.449830669405601
"52",0.455694761132093,0.719126463231014,0.26935038950766,0.449776073723353
"53",0.455754272522812,0.719102777105332,0.269381936893932,0.449720840211399
"54",0.455814477420309,0.71907881495708,0.269413850804806,0.449664964152274
"55",0.455875380971941,0.719054574737541,0.26944613393011,0.449608440807431
"56",0.455936988348769,0.719030054388557,0.2694787889714,0.449551265417157
"57",0.455999304745702,0.719005251842503,0.269511818642021,0.449493433200483
"58",0.456062335381619,0.718980165022227,0.26954522566716,0.449434939355067
"59",0.456126085499507,0.718954791840997,0.269579012783909,0.449375779057088
"60",0.456190560366547,0.718929130202355,0.26961318274127,0.449315947461086
"61",0.456255765274349,0.718903178000255,0.269647738300309,0.449255439699946
"62",0.456321705538991,0.718876933118814,0.269682682234124,0.44919425088469
"63",0.456388386501217,0.71885039343237,0.269718017327955,0.449132376104416
"64",0.456455813526544,0.718823556805355,0.269753746379212,0.449069810426143
"65",0.456523992005455,0.718796421092342,0.269789872197587,0.449006548894756
"66",0.456592927353508,0.718768984137904,0.269826397605072,0.448942586532832
"67",0.45666262501146,0.718741243776527,0.269863325436014,0.448877918340513
"68",0.45673309044547,0.718713197832644,0.269900658537217,0.448812539295427
"69",0.456804329147211,0.718684844120509,0.269938399767975,0.448746444352534
"70",0.456876346634041,0.718656180444164,0.269976552000152,0.448679628444012
"71",0.456949148449139,0.718627204597353,0.270015118118236,0.448612086479117
"72",0.457022740161684,0.7185979143635,0.270054101019418,0.448543813344082
"73",0.457097127366995,0.718568307515615,0.270093503613652,0.448474803901963
"74",0.457172315686701,0.718538381816244,0.270133328823721,0.448405052992522
"75",0.457248310768877,0.718508135017366,0.270173579585296,0.44833455543207
"76",0.457325118288254,0.718477564860419,0.270214258847036,0.448263306013383
"77",0.457402743946318,0.7184466690761,0.270255369570604,0.448191299505495
"78",0.457481193471554,0.718415445384451,0.270296914730807,0.448118530653644
"79",0.457560472619561,0.718383891494692,0.270338897315616,0.448044994179076
